source_id,title,provider,source_type,relevance_score,recommended_action,should_ingest,reason,estimated_download_size,estimated_cost,risk,url,query,doi,pdf_url,open_access_url,metadata
src_fde53c75,ZTF SNe Ia DR2: Towards cosmology-grade ZTF supernova light curves using scene modeling photometry,arxiv,paper,0.72,read_metadata,False,ZTF SN Ia DR2是目前最大规模的Ia型超新星样本（3628个），其光变曲线数据经过Scene Modeling Photometry处理，具备高精度，是进行大规模统计分析和模型验证的关键数据源。 Deferred by automatic resource cap: max_auto_resources=20.,,medium,low,http://arxiv.org/abs/2509.04073v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/2509.04073v1,,"{""url"": ""http://arxiv.org/abs/2509.04073v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2509.04073v1"", ""open_access_url"": null, ""selection_decision"": ""deep_read"", ""selection_priority"": ""high"", ""selection_role"": ""primary_paper"", ""selection_reason"": ""ZTF SN Ia DR2是目前最大规模的Ia型超新星样本（3628个），其光变曲线数据经过Scene Modeling Photometry处理，具备高精度，是进行大规模统计分析和模型验证的关键数据源。"", ""selection_matched_requirements"": [""peak_magnitude"", ""decay_rate"", ""filter_band"", ""observation_telescope"", ""host_galaxy_type"", ""redshift""], ""selection_expected_extractable_fields"": [""supernova_name"", ""redshift"", ""peak_magnitude"", ""filter_band"", ""decay_rate"", ""observation_telescope"", ""host_galaxy_type""], ""selection_risk_notes"": [""当前存在传感器效应（pocket-effect）影响绝对校准，需注意数据修正状态""], ""resource_cap_deferred"": true, ""resource_cap"": 20, ""original_recommended_action"": ""download_pdf""}"
src_d8ccaf87,Infrared Light Curves of Type Ia Supernovae,arxiv,paper,0.72,read_metadata,False,报告近红外光变曲线形态随衰减率的变化，但未提供量化数据，仅作趋势描述。,,unknown,low,http://arxiv.org/abs/astro-ph/0211100v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/astro-ph/0211100v1,,"{""url"": ""http://arxiv.org/abs/astro-ph/0211100v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0211100v1"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""报告近红外光变曲线形态随衰减率的变化，但未提供量化数据，仅作趋势描述。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_eb338a13,Type Ia Supernova Light Curves,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/astro-ph/0609562v1,Ia supernova light curve peak magnitude decline rate,10.1086/513732,https://arxiv.org/pdf/astro-ph/0609562v1,https://iopscience.iop.org/article/10.1086/513732/pdf,"{""url"": ""http://arxiv.org/abs/astro-ph/0609562v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": ""10.1086/513732"", ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0609562v1"", ""open_access_url"": ""https://iopscience.iop.org/article/10.1086/513732/pdf"", ""selection_decision"": ""omitted""}"
src_de67bb96,The Reddening-Free Decline Rate Versus Luminosity Relationship for Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/astro-ph/9907052v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/astro-ph/9907052v1,,"{""url"": ""http://arxiv.org/abs/astro-ph/9907052v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/9907052v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_50024e93,Artificial Neural Network Spectral Light Curve Template for Type Ia Supernovae and its Cosmological Constraints,arxiv,paper,0.72,read_metadata,False,提出人工神经网络光变曲线模板，虽具创新性，但尚未在大规模样本中验证，暂不深入。,,unknown,low,http://arxiv.org/abs/2004.04382v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/2004.04382v1,,"{""url"": ""http://arxiv.org/abs/2004.04382v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2004.04382v1"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""提出人工神经网络光变曲线模板，虽具创新性，但尚未在大规模样本中验证，暂不深入。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_48e62a77,The Rise and Fall of Type Ia Supernova Light Curves in the SDSS-II Supernova Survey,arxiv,paper,0.72,read_metadata,False,研究SDSS-II样本的上升与下降时间，虽揭示了非对称性，但未提供可提取的数值参数。,,unknown,low,http://arxiv.org/abs/1001.3428v2,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/1001.3428v2,,"{""url"": ""http://arxiv.org/abs/1001.3428v2"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1001.3428v2"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""研究SDSS-II样本的上升与下降时间，虽揭示了非对称性，但未提供可提取的数值参数。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_8ed53284,Model independent bounds on Type Ia supernova absolute peak magnitude,arxiv,paper,0.72,read_metadata,False,采用非参数方法对Ia型超新星峰值绝对星等进行模型独立约束，结果稳定在-19.4左右，为统一标准烛光的绝对亮度提供了强有力的支持。 Deferred by automatic resource cap: max_auto_resources=20.,,medium,low,http://arxiv.org/abs/2208.14740v2,Ia supernova light curve peak magnitude decline rate,10.1103/physrevd.107.063513,https://arxiv.org/pdf/2208.14740v2,,"{""url"": ""http://arxiv.org/abs/2208.14740v2"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": ""10.1103/physrevd.107.063513"", ""pdf_url"": ""https://arxiv.org/pdf/2208.14740v2"", ""open_access_url"": null, ""selection_decision"": ""deep_read"", ""selection_priority"": ""high"", ""selection_role"": ""primary_paper"", ""selection_reason"": ""采用非参数方法对Ia型超新星峰值绝对星等进行模型独立约束，结果稳定在-19.4左右，为统一标准烛光的绝对亮度提供了强有力的支持。"", ""selection_matched_requirements"": [""peak_magnitude"", ""redshift"", ""host_galaxy_type""], ""selection_expected_extractable_fields"": [""supernova_name"", ""redshift"", ""peak_magnitude"", ""host_galaxy_type""], ""selection_risk_notes"": [], ""resource_cap_deferred"": true, ""resource_cap"": 20, ""original_recommended_action"": ""download_pdf""}"
src_272c061e,Restframe I-band Hubble diagram for type Ia supernovae up to redshift z ~0.5,arxiv,paper,0.72,read_metadata,False,研究I波段哈勃图，但未提供具体数据表或可提取值。,,unknown,low,http://arxiv.org/abs/astro-ph/0504139v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/astro-ph/0504139v1,,"{""url"": ""http://arxiv.org/abs/astro-ph/0504139v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0504139v1"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""low"", ""selection_role"": ""noise"", ""selection_reason"": ""研究I波段哈勃图，但未提供具体数据表或可提取值。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_df5042ac,Secondary Parameters of Type Ia Supernova Light Curves,arxiv,paper,0.72,read_metadata,False,提出两个独立的次级参数控制光变曲线形状，但未给出具体数值，仅作为理论补充。,,unknown,low,http://arxiv.org/abs/0912.2231v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/0912.2231v1,,"{""url"": ""http://arxiv.org/abs/0912.2231v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/0912.2231v1"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""提出两个独立的次级参数控制光变曲线形状，但未给出具体数值，仅作为理论补充。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_f0c36ffc,Can the violent merger of white dwarfs explain the slowest declining Type Ia supernova SN 2011aa?,arxiv,paper,0.72,read_metadata,False,研究慢衰减SN 2011aa的暴力合并模型，虽有启发性，但样本唯一，不具普适性。,,unknown,low,http://arxiv.org/abs/2209.00569v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/2209.00569v1,,"{""url"": ""http://arxiv.org/abs/2209.00569v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2209.00569v1"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""研究慢衰减SN 2011aa的暴力合并模型，虽有启发性，但样本唯一，不具普适性。"", ""selection_matched_requirements"": [], ""selection_expected_extractable_fields"": [], ""selection_risk_notes"": []}"
src_a387ed6c,A Search for New Candidate Super-Chandrasekhar-Mass Type Ia Supernovae in the Nearby Supernova Factory Dataset,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/1207.2695v3,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/1207.2695v3,,"{""url"": ""http://arxiv.org/abs/1207.2695v3"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/1207.2695v3"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_c3d94f53,Late Light Curves of Normal Type Ia Supernovae,arxiv,paper,0.0,skip,False,LLM Source Selector did not choose this source for ingestion or metadata reading.,,unknown,low,http://arxiv.org/abs/astro-ph/0610084v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/astro-ph/0610084v1,,"{""url"": ""http://arxiv.org/abs/astro-ph/0610084v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0610084v1"", ""open_access_url"": null, ""selection_decision"": ""omitted""}"
src_3c78827c,An investigation of $^{56}$Ni shells as the source of early light curve bumps in type Ia supernovae,arxiv,paper,0.9,download_pdf,True,系统研究了外层镍壳对早期光变曲线的贡献，提出即使少量镍也能产生显著光变突起，为异常早期光变提供物理解释。,,medium,low,http://arxiv.org/abs/2007.02101v2,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/2007.02101v2,,"{""url"": ""http://arxiv.org/abs/2007.02101v2"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/2007.02101v2"", ""open_access_url"": null, ""selection_decision"": ""deep_read"", ""selection_priority"": ""high"", ""selection_role"": ""primary_paper"", ""selection_reason"": ""系统研究了外层镍壳对早期光变曲线的贡献，提出即使少量镍也能产生显著光变突起，为异常早期光变提供物理解释。"", ""selection_matched_requirements"": [""peak_magnitude"", ""decay_rate"", ""progenitor_model""], ""selection_expected_extractable_fields"": [""Ni shell mass (0.01–0.04 M☉)"", ""early flux excess"", ""color inversion feature""], ""selection_risk_notes"": []}"
src_ee103f97,Nearby Supernova Factory Observations of SN 2005gj: Another Type Ia Supernova in a Massive Circumstellar Envelope,arxiv,paper,0.9,download_pdf,True,报告了SN 2005gj的强相互作用特征，揭示了其可能的前身星环境（如致密包层），为混合型Ia/IIn事件提供关键证据。,,medium,low,http://arxiv.org/abs/astro-ph/0606499v1,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/astro-ph/0606499v1,,"{""url"": ""http://arxiv.org/abs/astro-ph/0606499v1"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/astro-ph/0606499v1"", ""open_access_url"": null, ""selection_decision"": ""deep_read"", ""selection_priority"": ""high"", ""selection_role"": ""primary_paper"", ""selection_reason"": ""报告了SN 2005gj的强相互作用特征，揭示了其可能的前身星环境（如致密包层），为混合型Ia/IIn事件提供关键证据。"", ""selection_matched_requirements"": [""progenitor_model"", ""host_galaxy_type"", ""observation_telescope""], ""selection_expected_extractable_fields"": [""circumstellar material density profile"", ""interaction strength"", ""host galaxy metallicity""], ""selection_risk_notes"": []}"
src_80cc9b5a,Light curves of five type Ia supernovae at intermediate redshift,arxiv,paper,0.6,read_metadata,False,提供了中红移Ia型超新星的多波段光变曲线和距离测量，可用于跨红移比较，但未深入探讨前身星机制。,,unknown,low,http://arxiv.org/abs/0711.1375v2,Ia supernova light curve peak magnitude decline rate,,https://arxiv.org/pdf/0711.1375v2,,"{""url"": ""http://arxiv.org/abs/0711.1375v2"", ""query"": ""Ia supernova light curve peak magnitude decline rate"", ""doi"": null, ""pdf_url"": ""https://arxiv.org/pdf/0711.1375v2"", ""open_access_url"": null, ""selection_decision"": ""metadata_only"", ""selection_priority"": ""medium"", ""selection_role"": ""supporting_paper"", ""selection_reason"": ""提供了中红移Ia型超新星的多波段光变曲线和距离测量，可用于跨红移比较，但未深入探讨前身星机制。"", ""selection_matched_requirements"": [""peak_magnitude"", ""decay_rate"", ""redshift""], ""selection_expected_extractable_fields"": [""multi-band light curves"", ""distance estimates""], ""selection_risk_notes"": []}"
